timestamp,aqi,pm25,pm10,o3,no2,so2,co,temp,humidity,pressure,wind_speed,clouds
2024-11-21 14:00:00+00:00,77,24.2,26.1,88.0,13.5,5.9,1331.0,26.7,40,1010.0,8.5,0
2024-11-21 15:00:00+00:00,75,22.8,24.5,76.0,15.1,5.7,1483.0,25.9,40,1010.3,9.1,0
2024-11-21 16:00:00+00:00,75,21.4,22.9,71.0,14.4,5.4,1320.0,25.3,40,1010.5,10.5,0
2024-11-21 17:00:00+00:00,74,20.4,21.9,68.0,12.6,5.1,988.0,24.6,37,1010.7,8.7,0
2024-11-21 18:00:00+00:00,74,19.9,21.4,65.0,11.4,4.8,718.0,23.8,35,1010.7,9.6,0
2024-11-21 19:00:00+00:00,73,19.4,20.8,59.0,11.7,4.7,607.0,23.2,36,1010.3,9.5,0
2024-11-21 20:00:00+00:00,73,19.7,21.2,52.0,12.6,4.6,558.0,22.4,42,1010.1,8.7,0
2024-11-21 21:00:00+00:00,73,21.0,22.4,46.0,13.8,4.7,515.0,21.7,50,1009.9,8.4,0
2024-11-21 22:00:00+00:00,72,23.2,24.9,41.0,15.1,5.0,426.0,21.1,61,1009.7,8.3,0
2024-11-21 23:00:00+00:00,72,25.6,27.4,36.0,16.7,5.4,344.0,20.6,74,1009.4,8.3,0
2024-11-22 00:00:00+00:00,73,28.3,30.4,34.0,17.6,5.8,370.0,20.2,82,1009.6,7.1,0
2024-11-22 01:00:00+00:00,73,31.1,33.4,29.0,19.9,6.1,635.0,19.6,89,1010.2,5.4,0
2024-11-22 02:00:00+00:00,73,35.5,38.1,23.0,22.7,6.5,1008.0,19.3,91,1011.0,5.5,0
2024-11-22 03:00:00+00:00,74,38.8,40.7,27.0,22.9,6.9,1201.0,20.8,85,1011.7,7.0,0
2024-11-22 04:00:00+00:00,74,28.5,30.6,52.0,17.9,7.4,1034.0,23.7,72,1012.4,4.9,0
2024-11-22 05:00:00+00:00,75,22.1,25.6,87.0,10.2,8.0,687.0,26.7,62,1012.5,6.1,0
2024-11-22 06:00:00+00:00,75,20.0,24.1,115.0,4.3,8.4,415.0,28.9,46,1011.8,7.3,0
2024-11-22 07:00:00+00:00,76,19.9,23.9,129.0,2.0,8.6,314.0,30.5,35,1010.7,6.9,4
2024-11-22 08:00:00+00:00,76,19.7,23.5,135.0,1.6,8.6,289.0,31.4,32,1009.2,5.7,5
2024-11-22 09:00:00+00:00,77,19.7,23.4,137.0,1.9,8.6,308.0,31.8,30,1008.2,4.5,6
2024-11-22 10:00:00+00:00,77,19.7,23.4,136.0,2.8,8.5,366.0,31.9,29,1007.6,4.1,5
2024-11-22 11:00:00+00:00,77,19.8,23.5,132.0,4.5,8.3,467.0,31.5,29,1007.3,4.3,3
2024-11-22 12:00:00+00:00,77,18.3,20.8,118.0,8.2,7.8,596.0,30.2,32,1007.9,5.1,0
2024-11-22 13:00:00+00:00,77,26.1,28.6,106.0,11.5,7.8,792.0,28.0,39,1008.4,6.5,0
2024-11-22 14:00:00+00:00,81,28.5,30.4,88.0,15.9,7.7,1015.0,26.7,45,1009.1,7.6,0
2024-11-22 15:00:00+00:00,78,26.8,28.5,74.0,19.1,7.5,1130.0,25.8,46,1009.5,6.5,0
2024-11-22 16:00:00+00:00,78,25.6,27.0,66.0,19.5,7.2,1047.0,25.2,46,1009.8,8.1,0
2024-11-22 17:00:00+00:00,78,25.7,27.0,60.0,18.6,6.7,856.0,24.5,44,1010.2,9.1,0
2024-11-22 18:00:00+00:00,79,26.4,27.5,55.0,18.1,6.4,695.0,24.1,43,1010.0,7.9,0
2024-11-22 19:00:00+00:00,79,26.4,27.5,48.0,18.9,6.3,621.0,23.6,46,1009.5,8.6,0
2024-11-22 20:00:00+00:00,80,27.9,29.0,40.0,20.2,6.3,576.0,22.6,53,1009.2,7.2,0
2024-11-22 21:00:00+00:00,81,29.3,30.5,35.0,20.8,6.3,526.0,21.6,62,1009.2,6.8,0
2024-11-22 22:00:00+00:00,81,30.2,31.5,33.0,20.0,6.2,422.0,21.0,71,1009.1,6.5,0
2024-11-22 23:00:00+00:00,82,30.3,31.7,33.0,18.6,6.2,314.0,20.8,78,1009.3,7.1,0
2024-11-23 00:00:00+00:00,82,22.1,23.9,42.0,13.7,5.7,312.0,20.4,83,1009.6,6.7,0
2024-11-23 01:00:00+00:00,82,21.3,23.3,39.0,15.3,5.6,544.0,20.4,85,1010.2,7.2,0
2024-11-23 02:00:00+00:00,81,23.2,25.4,37.0,17.3,5.4,883.0,20.2,89,1010.9,6.7,0
2024-11-23 03:00:00+00:00,80,24.7,26.7,41.0,17.3,5.1,1062.0,21.7,82,1011.6,7.6,0
2024-11-23 04:00:00+00:00,79,19.1,21.5,58.0,13.5,4.5,916.0,24.6,70,1012.1,6.1,0
2024-11-23 05:00:00+00:00,78,16.2,19.6,82.0,7.9,3.7,610.0,27.3,58,1012.3,7.5,0
2024-11-23 06:00:00+00:00,78,14.7,18.3,102.0,3.5,3.3,370.0,29.5,45,1011.9,8.5,0
2024-11-23 07:00:00+00:00,77,13.5,16.8,113.0,1.8,3.5,278.0,30.9,37,1010.6,8.5,0
2024-11-23 08:00:00+00:00,77,13.0,16.1,118.0,1.4,4.1,251.0,31.8,33,1009.5,7.8,0
2024-11-23 09:00:00+00:00,76,12.9,16.1,121.0,1.7,4.6,275.0,32.2,32,1008.6,6.9,0
2024-11-23 10:00:00+00:00,76,13.1,16.5,121.0,2.2,4.7,342.0,32.2,31,1008.2,5.8,0
2024-11-23 11:00:00+00:00,75,13.3,16.9,118.0,3.5,4.6,458.0,31.8,32,1007.8,5.4,0
2024-11-23 12:00:00+00:00,75,13.4,16.5,112.0,5.9,4.8,627.0,30.8,34,1008.2,6.0,0
2024-11-23 13:00:00+00:00,74,21.9,24.8,98.0,12.1,5.4,901.0,28.6,42,1008.8,5.2,0
2024-11-23 14:00:00+00:00,74,27.5,29.8,79.0,20.5,6.3,1229.0,27.5,47,1009.4,6.6,1
2024-11-23 15:00:00+00:00,74,29.4,31.2,63.0,26.9,7.0,1455.0,26.4,51,1010.0,5.0,0
2024-11-23 16:00:00+00:00,74,31.2,32.8,54.0,29.1,7.6,1511.0,25.7,54,1010.4,5.8,0
2024-11-23 17:00:00+00:00,74,33.3,34.8,49.0,29.2,8.0,1467.0,25.0,58,1010.6,6.0,0
2024-11-23 18:00:00+00:00,75,34.9,36.3,44.0,28.8,8.3,1374.0,24.4,61,1010.6,6.4,1
2024-11-23 19:00:00+00:00,76,35.0,36.4,39.0,28.2,8.3,1215.0,24.0,64,1010.4,8.0,76
2024-11-23 20:00:00+00:00,76,35.0,36.6,35.0,27.0,8.2,1008.0,23.2,70,1010.0,6.1,50
2024-11-23 21:00:00+00:00,77,35.9,37.6,31.0,26.1,8.0,859.0,22.0,76,1009.9,4.1,49
2024-11-23 22:00:00+00:00,77,37.1,39.2,28.0,25.6,7.9,786.0,21.2,81,1009.8,2.4,58
2024-11-23 23:00:00+00:00,78,38.2,40.6,27.0,25.4,7.9,771.0,20.6,85,1009.8,1.7,78
2024-11-24 00:00:00+00:00,79,38.1,40.6,24.0,24.2,7.5,866.0,20.0,90,1009.9,2.3,77
2024-11-24 01:00:00+00:00,80,39.3,42.1,20.0,25.3,8.0,1202.0,19.9,94,1011.0,2.2,79
2024-11-24 02:00:00+00:00,81,43.9,46.9,16.0,26.6,8.6,1648.0,19.5,96,1011.8,2.6,55
2024-11-24 03:00:00+00:00,83,50.8,53.7,22.0,25.5,9.1,1868.0,21.0,89,1012.3,1.8,80
2024-11-24 04:00:00+00:00,85,37.6,40.3,48.0,20.0,9.4,1657.0,23.6,78,1013.2,0.4,53
2024-11-24 05:00:00+00:00,86,23.9,27.8,85.0,12.1,9.6,1220.0,26.3,65,1013.2,0.6,5
2024-11-24 06:00:00+00:00,87,19.4,22.8,114.0,6.0,9.4,838.0,28.8,51,1012.9,1.3,4
2024-11-24 07:00:00+00:00,87,17.3,20.9,130.0,3.2,8.6,596.0,30.2,43,1011.9,3.1,21
2024-11-24 08:00:00+00:00,88,16.5,21.3,139.0,2.1,7.4,410.0,31.0,39,1011.1,5.6,3
2024-11-24 09:00:00+00:00,88,16.5,22.2,142.0,2.1,6.5,308.0,31.2,35,1010.1,7.5,15
2024-11-24 10:00:00+00:00,88,16.5,22.9,140.0,2.7,6.0,305.0,30.9,34,1009.7,8.5,8
2024-11-24 11:00:00+00:00,89,16.6,23.3,132.0,4.4,5.8,387.0,30.3,33,1009.4,9.4,4
2024-11-24 12:00:00+00:00,89,15.9,20.9,118.0,7.0,5.5,541.0,29.2,34,1009.9,7.1,11
2024-11-24 13:00:00+00:00,89,21.7,26.3,102.0,12.7,5.8,836.0,27.1,41,1010.3,4.5,1
2024-11-24 14:00:00+00:00,89,26.3,30.4,79.0,20.6,6.3,1204.0,26.3,43,1010.6,5.1,3
2024-11-24 15:00:00+00:00,89,29.5,33.5,63.0,26.0,6.7,1420.0,25.4,45,1011.0,5.0,1
2024-11-24 16:00:00+00:00,89,31.8,36.0,58.0,26.8,7.1,1338.0,24.4,50,1011.5,5.3,1
2024-11-24 17:00:00+00:00,89,33.9,38.3,59.0,25.1,7.5,1105.0,23.4,56,1011.8,8.0,0
2024-11-24 18:00:00+00:00,89,35.3,39.9,61.0,23.5,7.8,943.0,22.1,59,1011.7,4.5,0
2024-11-24 19:00:00+00:00,89,35.3,40.3,62.0,22.6,8.0,966.0,21.4,57,1011.5,3.7,0
2024-11-24 20:00:00+00:00,89,35.3,40.6,64.0,21.6,8.1,1059.0,21.0,57,1011.2,2.7,0
2024-11-24 21:00:00+00:00,89,36.4,42.1,63.0,20.9,8.1,1106.0,20.3,59,1011.5,3.1,0
2024-11-24 22:00:00+00:00,89,39.5,45.2,59.0,20.3,7.8,1030.0,19.8,65,1011.5,3.8,0
2024-11-24 23:00:00+00:00,89,41.9,47.4,52.0,19.9,7.4,906.0,19.5,71,1011.6,1.7,0
2024-11-25 00:00:00+00:00,90,42.5,47.8,48.0,20.4,7.3,847.0,18.8,80,1011.7,1.3,0
2024-11-25 01:00:00+00:00,90,44.5,49.5,39.0,23.7,7.4,946.0,18.1,86,1012.6,3.1,0
2024-11-25 02:00:00+00:00,90,48.7,53.6,29.0,27.9,7.5,1110.0,17.8,85,1013.3,4.6,1
2024-11-25 03:00:00+00:00,91,52.2,56.2,31.0,28.8,7.7,1165.0,19.6,69,1014.1,7.0,1
2024-11-25 04:00:00+00:00,91,40.6,43.8,58.0,23.1,8.2,999.0,22.5,54,1014.6,3.9,0
2024-11-25 05:00:00+00:00,91,31.7,36.2,98.0,14.0,8.8,725.0,25.8,40,1014.7,4.2,0
2024-11-25 06:00:00+00:00,92,27.7,32.8,130.0,6.9,9.2,506.0,28.2,31,1013.9,4.3,0
2024-11-25 07:00:00+00:00,92,25.3,30.6,145.0,3.8,9.3,397.0,29.7,27,1012.9,4.5,0
2024-11-25 08:00:00+00:00,93,24.0,29.4,151.0,2.6,9.2,343.0,30.5,24,1011.8,5.4,0
2024-11-25 09:00:00+00:00,94,23.7,29.5,151.0,2.7,9.0,349.0,30.7,25,1010.8,6.2,0
2024-11-25 10:00:00+00:00,94,23.6,29.7,146.0,3.3,8.5,396.0,30.5,26,1010.4,6.5,0
2024-11-25 11:00:00+00:00,95,23.4,29.7,135.0,5.2,7.9,503.0,29.8,28,1010.2,7.0,0
2024-11-25 12:00:00+00:00,95,33.4,40.7,113.0,10.2,6.9,723.0,28.5,32,1010.4,6.4,1
2024-11-25 13:00:00+00:00,97,40.7,48.5,94.0,21.6,7.6,1173.0,26.3,41,1010.8,3.8,1
2024-11-25 14:00:00+00:00,98,49.0,56.8,68.0,37.3,8.7,1737.0,25.7,44,1011.2,3.1,0
2024-11-25 15:00:00+00:00,100,56.0,64.0,48.0,48.8,9.6,2125.0,25.0,46,1011.7,2.0,0
2024-11-25 16:00:00+00:00,103,61.0,69.6,41.0,52.5,10.4,2180.0,24.3,47,1012.2,1.7,0
2024-11-25 17:00:00+00:00,106,64.5,73.6,40.0,52.0,11.1,2059.0,23.3,51,1012.3,2.3,0
2024-11-25 18:00:00+00:00,109,66.8,76.4,40.0,49.9,11.4,1942.0,21.7,59,1012.2,4.1,0
2024-11-25 19:00:00+00:00,112,66.6,76.6,41.0,46.6,11.2,1924.0,21.2,62,1011.8,2.6,0
2024-11-25 20:00:00+00:00,115,66.4,76.4,42.0,41.8,10.6,1910.0,21.0,64,1011.3,0.7,0
2024-11-25 21:00:00+00:00,119,65.7,75.2,44.0,36.8,9.9,1789.0,20.1,68,1011.4,3.4,0
2024-11-25 22:00:00+00:00,122,63.1,71.5,45.0,31.4,8.9,1393.0,19.7,69,1011.4,4.8,0
2024-11-25 23:00:00+00:00,124,58.1,65.7,46.0,25.8,7.7,891.0,19.1,69,1011.7,4.4,0
2024-11-26 00:00:00+00:00,126,46.2,53.4,56.0,16.3,6.7,681.0,18.9,67,1011.9,3.6,0
2024-11-26 01:00:00+00:00,126,47.3,54.5,46.0,20.8,6.8,1104.0,18.7,66,1012.4,4.1,0
2024-11-26 02:00:00+00:00,126,52.6,60.3,33.0,26.8,7.0,1819.0,18.6,65,1012.7,4.4,0
2024-11-26 03:00:00+00:00,127,58.4,65.2,33.0,28.7,7.4,2196.0,20.5,57,1013.1,6.1,0
2024-11-26 04:00:00+00:00,127,49.1,53.8,60.0,22.7,8.1,1868.0,24.0,45,1013.8,3.8,0
2024-11-26 05:00:00+00:00,128,38.3,45.6,100.0,12.8,9.0,1203.0,27.4,36,1014.1,4.3,0
2024-11-26 06:00:00+00:00,129,32.7,41.2,130.0,5.1,9.4,670.0,30.1,29,1013.4,6.8,0
2024-11-26 07:00:00+00:00,130,27.0,34.5,141.0,2.0,9.0,437.0,31.6,25,1012.1,7.5,0
2024-11-26 08:00:00+00:00,130,23.6,30.5,142.0,1.2,8.2,336.0,32.4,23,1010.8,7.2,0
2024-11-26 09:00:00+00:00,130,22.6,30.3,139.0,1.9,7.6,337.0,32.8,22,1009.6,7.1,1
2024-11-26 10:00:00+00:00,130,22.1,30.9,134.0,4.1,7.4,483.0,32.8,22,1009.2,6.8,1
2024-11-26 11:00:00+00:00,129,22.2,31.7,126.0,8.0,7.4,729.0,32.5,23,1008.9,6.0,0
2024-11-26 12:00:00+00:00,129,21.2,26.0,110.0,11.7,8.1,913.0,30.8,30,1008.7,2.9,0
2024-11-26 13:00:00+00:00,128,29.0,34.2,94.0,21.1,8.8,965.0,28.4,32,1009.3,4.7,0
2024-11-26 14:00:00+00:00,127,36.6,41.8,73.0,33.7,9.7,954.0,27.7,34,1009.7,5.8,0
2024-11-26 15:00:00+00:00,126,40.3,45.1,56.0,41.6,10.2,923.0,26.1,39,1010.3,4.7,0
2024-11-26 16:00:00+00:00,124,38.6,42.8,49.0,39.9,9.8,885.0,25.3,43,1010.7,5.4,0
2024-11-26 17:00:00+00:00,122,35.2,38.9,47.0,33.4,8.9,826.0,24.4,48,1010.9,5.4,0
2024-11-26 18:00:00+00:00,119,32.5,36.2,45.0,28.0,8.1,749.0,23.8,51,1010.8,6.1,0
2024-11-26 19:00:00+00:00,115,29.9,33.6,41.0,26.1,7.5,637.0,23.0,53,1010.2,6.0,0
2024-11-26 20:00:00+00:00,111,28.0,32.1,37.0,25.3,7.0,507.0,22.3,55,1009.8,5.5,0
2024-11-26 21:00:00+00:00,107,27.1,31.5,34.0,24.5,6.6,408.0,21.7,58,1009.7,5.9,0
2024-11-26 22:00:00+00:00,103,27.0,31.9,31.0,23.2,6.2,334.0,21.2,61,1009.7,6.9,0
2024-11-26 23:00:00+00:00,99,26.9,32.4,28.0,22.0,5.9,291.0,20.6,65,1009.7,5.3,0
2024-11-27 00:00:00+00:00,97,21.1,27.0,37.0,14.1,6.0,347.0,20.1,68,1009.5,6.3,0
2024-11-27 01:00:00+00:00,95,21.9,28.3,34.0,16.1,6.3,610.0,19.5,74,1009.8,6.6,0
2024-11-27 02:00:00+00:00,93,25.0,32.0,30.0,18.8,6.8,972.0,19.3,77,1010.4,6.5,0
2024-11-27 03:00:00+00:00,91,26.7,33.2,35.0,19.3,7.7,1178.0,20.6,73,1011.2,6.9,0
2024-11-27 04:00:00+00:00,88,23.2,29.5,55.0,15.9,9.5,1080.0,23.1,65,1011.9,3.6,0
2024-11-27 05:00:00+00:00,86,21.0,30.0,82.0,10.4,11.7,826.0,25.9,56,1012.0,4.2,0
2024-11-27 06:00:00+00:00,85,18.4,28.9,105.0,5.9,12.9,599.0,28.5,46,1011.5,5.2,0
2024-11-27 07:00:00+00:00,84,17.8,27.5,118.0,3.5,12.3,443.0,30.4,38,1010.3,5.9,0
2024-11-27 08:00:00+00:00,83,17.0,26.4,126.0,2.1,10.7,315.0,31.6,32,1009.1,6.2,0
2024-11-27 09:00:00+00:00,83,16.3,25.7,130.0,1.9,9.3,270.0,32.2,29,1008.0,6.2,0
2024-11-27 10:00:00+00:00,82,15.9,25.4,129.0,2.5,8.4,333.0,32.3,29,1007.5,5.8,0
2024-11-27 11:00:00+00:00,82,15.9,25.1,123.0,4.3,7.6,478.0,31.9,32,1007.3,4.9,0
2024-11-27 12:00:00+00:00,81,16.1,22.8,113.0,9.0,7.5,684.0,30.8,34,1007.6,6.5,1
2024-11-27 13:00:00+00:00,81,23.9,30.7,98.0,18.3,8.4,994.0,28.4,41,1008.0,4.3,16
2024-11-27 14:00:00+00:00,80,31.1,37.5,77.0,31.0,9.6,1363.0,26.9,49,1009.0,3.9,9
2024-11-27 15:00:00+00:00,80,34.6,40.4,59.0,40.0,10.7,1638.0,25.7,55,1009.5,3.9,0
2024-11-27 16:00:00+00:00,79,35.9,40.9,48.0,41.9,11.4,1739.0,25.2,57,1009.8,4.8,0
2024-11-27 17:00:00+00:00,79,36.3,40.9,40.0,40.1,11.9,1745.0,24.1,61,1010.0,3.5,0
2024-11-27 18:00:00+00:00,79,35.5,39.7,34.0,38.0,12.1,1736.0,23.7,62,1009.9,1.1,0
2024-11-27 19:00:00+00:00,80,32.8,36.9,29.0,36.5,11.8,1760.0,22.9,64,1009.7,0.9,0
2024-11-27 20:00:00+00:00,80,30.6,34.9,26.0,34.8,11.2,1770.0,21.5,70,1009.6,2.6,0
2024-11-27 21:00:00+00:00,80,29.9,34.6,23.0,33.7,10.5,1705.0,21.3,72,1009.6,5.0,0
2024-11-27 22:00:00+00:00,80,29.9,34.9,20.0,33.7,9.9,1472.0,20.9,76,1009.6,7.3,0
2024-11-27 23:00:00+00:00,80,30.4,36.0,17.0,34.3,9.2,1165.0,20.5,81,1009.7,7.4,0
2024-11-28 00:00:00+00:00,81,26.4,33.4,21.0,26.9,10.3,1005.0,20.1,88,1009.7,6.2,0
2024-11-28 01:00:00+00:00,81,31.5,38.5,17.0,26.0,8.9,1171.0,20.1,94,1010.3,4.7,0
2024-11-28 02:00:00+00:00,82,40.0,47.5,12.0,24.7,7.1,1485.0,19.4,96,1010.8,3.7,0
2024-11-28 03:00:00+00:00,83,49.6,55.3,16.0,22.4,6.6,1635.0,20.7,89,1011.6,3.7,0
2024-11-28 04:00:00+00:00,85,40.7,46.0,38.0,18.5,9.1,1441.0,23.2,73,1012.4,1.9,0
2024-11-28 05:00:00+00:00,86,23.5,32.7,70.0,13.7,12.9,1085.0,25.8,58,1012.6,2.3,0
2024-11-28 06:00:00+00:00,86,18.6,27.6,96.0,9.5,15.1,796.0,28.1,49,1012.2,2.1,0
2024-11-28 07:00:00+00:00,86,17.1,24.7,112.0,6.4,13.9,660.0,29.9,41,1011.0,1.8,0
2024-11-28 08:00:00+00:00,86,16.8,24.1,124.0,4.0,11.1,593.0,31.1,36,1009.9,1.7,0
2024-11-28 09:00:00+00:00,86,16.9,24.3,130.0,2.8,8.9,572.0,31.6,34,1008.8,2.5,0
2024-11-28 10:00:00+00:00,86,17.2,24.6,132.0,2.4,8.1,593.0,31.7,33,1008.4,3.9,0
2024-11-28 11:00:00+00:00,87,17.5,24.8,128.0,3.1,7.9,659.0,31.1,35,1008.3,5.9,0
2024-11-28 12:00:00+00:00,87,17.6,23.6,115.0,7.6,8.0,761.0,29.5,43,1008.6,9.1,0
2024-11-28 13:00:00+00:00,87,25.9,31.8,101.0,14.0,8.2,939.0,27.7,50,1009.0,8.0,0
2024-11-28 14:00:00+00:00,87,32.4,37.6,81.0,22.7,8.6,1152.0,26.4,52,1009.8,4.6,0
2024-11-28 15:00:00+00:00,87,33.2,37.7,67.0,28.1,8.8,1265.0,25.4,54,1010.2,1.8,0
2024-11-28 16:00:00+00:00,87,31.9,36.0,66.0,26.6,8.8,1188.0,24.6,57,1010.8,1.7,0
2024-11-28 17:00:00+00:00,87,31.4,35.4,70.0,21.7,8.7,1011.0,23.9,59,1011.2,1.4,0
2024-11-28 18:00:00+00:00,86,32.2,36.3,71.0,18.5,8.6,864.0,22.7,64,1011.3,3.3,0
2024-11-28 19:00:00+00:00,86,33.5,37.7,64.0,19.7,8.6,800.0,21.9,68,1011.2,3.2,0
2024-11-28 20:00:00+00:00,86,34.0,38.0,53.0,22.7,8.6,765.0,21.7,69,1010.8,3.8,0
2024-11-28 21:00:00+00:00,86,34.7,38.3,44.0,24.4,8.7,733.0,21.5,69,1010.6,4.3,0
2024-11-28 22:00:00+00:00,87,34.5,37.7,40.0,23.1,9.0,660.0,21.0,72,1010.4,4.2,0
2024-11-28 23:00:00+00:00,87,33.4,36.7,37.0,20.6,9.3,589.0,20.5,76,1010.5,4.5,0
2024-11-29 00:00:00+00:00,87,34.6,38.2,30.0,20.6,10.0,624.0,19.6,83,1011.0,4.1,0
2024-11-29 01:00:00+00:00,88,35.4,39.1,25.0,22.0,9.7,894.0,19.0,87,1011.7,3.5,0
2024-11-29 02:00:00+00:00,88,39.7,43.7,20.0,23.6,9.3,1269.0,18.8,88,1012.3,3.8,0
2024-11-29 03:00:00+00:00,88,42.6,45.5,26.0,23.2,9.5,1465.0,20.4,79,1013.0,6.4,0
2024-11-29 04:00:00+00:00,88,32.5,35.4,55.0,18.8,11.2,1310.0,22.7,70,1013.7,4.5,0
2024-11-29 05:00:00+00:00,87,25.8,30.4,95.0,12.4,13.5,975.0,25.6,58,1013.7,4.8,0
2024-11-29 06:00:00+00:00,87,23.3,28.2,126.0,7.2,14.5,689.0,28.1,46,1013.4,5.0,0
2024-11-29 07:00:00+00:00,88,20.5,25.3,141.0,4.4,13.1,522.0,29.8,39,1012.0,4.8,0
2024-11-29 08:00:00+00:00,88,19.2,24.1,147.0,2.9,10.5,404.0,30.6,36,1010.9,4.8,0
2024-11-29 09:00:00+00:00,88,18.6,23.5,148.0,2.4,8.4,350.0,30.9,34,1009.7,5.4,0
2024-11-29 10:00:00+00:00,88,18.2,22.8,146.0,2.9,7.5,373.0,30.7,35,1009.1,6.7,0
2024-11-29 11:00:00+00:00,88,17.5,21.8,140.0,4.4,7.2,460.0,30.1,36,1009.2,7.9,0
2024-11-29 12:00:00+00:00,88,25.0,31.3,132.0,7.3,7.8,589.0,28.7,39,1009.5,8.7,0
2024-11-29 13:00:00+00:00,95,29.8,34.9,116.0,10.6,7.6,806.0,27.1,47,1009.9,8.0,0
2024-11-29 14:00:00+00:00,100,30.7,34.6,94.0,15.0,7.2,1066.0,26.2,49,1010.6,7.6,0
2024-11-29 15:00:00+00:00,93,29.2,32.2,76.0,18.1,6.9,1210.0,25.7,47,1010.9,6.0,0
2024-11-29 16:00:00+00:00,89,27.1,29.6,68.0,18.3,6.7,1137.0,24.6,47,1011.6,4.4,0
2024-11-29 17:00:00+00:00,88,25.9,28.0,65.0,17.0,6.5,947.0,24.2,49,1011.6,6.0,0
2024-11-29 18:00:00+00:00,88,26.0,28.1,62.0,16.4,6.4,788.0,23.7,52,1011.5,7.6,0
2024-11-29 19:00:00+00:00,87,26.4,28.5,59.0,17.4,6.5,718.0,22.2,57,1011.3,4.4,0
2024-11-29 20:00:00+00:00,87,27.4,29.6,57.0,19.0,6.8,677.0,21.3,60,1010.9,3.4,0
2024-11-29 21:00:00+00:00,86,28.6,31.1,54.0,20.0,6.9,635.0,21.3,61,1011.0,1.0,0
2024-11-29 22:00:00+00:00,86,30.5,32.9,50.0,19.9,6.7,547.0,20.4,65,1010.7,0.7,0
2024-11-29 23:00:00+00:00,86,32.7,35.2,46.0,19.2,6.4,458.0,19.9,71,1010.8,0.4,0
2024-11-30 00:00:00+00:00,85,31.8,33.9,45.0,17.9,6.2,464.0,19.3,80,1011.0,4.7,1
2024-11-30 01:00:00+00:00,85,32.8,34.6,43.0,17.4,6.4,678.0,19.1,79,1011.7,4.9,0
2024-11-30 02:00:00+00:00,85,36.1,37.8,40.0,16.6,6.7,988.0,19.1,78,1012.3,9.6,0
2024-11-30 03:00:00+00:00,85,39.9,41.9,45.0,15.0,7.2,1158.0,19.9,74,1013.2,10.3,0
2024-11-30 04:00:00+00:00,85,43.2,45.8,64.0,12.0,8.2,1051.0,21.8,65,1013.8,10.0,0
2024-11-30 05:00:00+00:00,85,45.1,48.4,90.0,8.2,9.5,803.0,24.0,53,1014.0,10.9,0
2024-11-30 06:00:00+00:00,87,39.2,42.5,112.0,5.2,10.1,594.0,26.0,43,1013.5,10.1,0
2024-11-30 07:00:00+00:00,88,31.0,33.5,127.0,3.5,9.6,478.0,27.4,36,1012.3,10.1,0
2024-11-30 08:00:00+00:00,89,24.7,26.5,138.0,2.5,8.5,400.0,28.4,32,1011.0,9.8,1
2024-11-30 09:00:00+00:00,89,21.3,22.7,144.0,2.4,7.6,371.0,28.8,30,1009.8,8.7,0
2024-11-30 10:00:00+00:00,90,19.6,20.7,143.0,2.4,7.2,412.0,28.7,31,1009.2,8.3,0
2024-11-30 11:00:00+00:00,90,18.5,19.6,136.0,3.3,7.0,502.0,28.0,33,1009.0,8.4,0
2024-11-30 12:00:00+00:00,90,43.4,46.7,121.0,8.4,7.0,592.0,26.8,37,1009.1,7.3,0
2024-11-30 13:00:00+00:00,91,49.7,52.6,103.0,17.1,7.5,671.0,25.0,45,1009.6,7.3,1
2024-11-30 14:00:00+00:00,93,56.5,59.4,78.0,29.2,8.1,748.0,24.1,48,1010.2,8.1,0
2024-11-30 15:00:00+00:00,95,62.9,65.9,57.0,39.0,8.8,805.0,23.4,52,1010.8,7.0,1
2024-11-30 16:00:00+00:00,98,68.9,72.2,44.0,45.3,9.6,831.0,22.5,57,1011.1,6.7,1
2024-11-30 17:00:00+00:00,101,75.7,79.2,36.0,49.3,10.3,836.0,21.8,63,1011.0,8.4,1
2024-11-30 18:00:00+00:00,106,80.3,83.8,33.0,49.4,10.6,829.0,21.2,67,1011.0,8.7,0
2024-11-30 19:00:00+00:00,112,78.2,82.0,37.0,43.4,10.0,809.0,20.6,69,1010.5,8.1,0
2024-11-30 20:00:00+00:00,117,71.9,75.4,45.0,33.5,9.0,777.0,20.1,70,1009.9,6.7,1
2024-11-30 21:00:00+00:00,122,67.5,71.0,52.0,25.0,8.1,743.0,19.4,73,1009.9,5.5,0
2024-11-30 22:00:00+00:00,126,65.4,68.9,55.0,19.4,7.6,684.0,19.0,75,1009.5,6.1,0
2024-11-30 23:00:00+00:00,130,64.0,67.5,56.0,15.1,7.2,622.0,18.8,75,1009.5,7.9,0
2024-12-01 00:00:00+00:00,133,63.6,66.8,58.0,12.0,7.1,643.0,18.6,75,1009.7,9.4,0
2024-12-01 01:00:00+00:00,136,64.5,67.8,53.0,13.7,7.3,846.0,18.5,76,1010.3,9.9,3
2024-12-01 02:00:00+00:00,139,68.5,71.7,48.0,15.9,7.6,1131.0,18.1,78,1010.8,9.1,1
2024-12-01 03:00:00+00:00,143,70.8,74.0,51.0,16.4,8.0,1277.0,18.9,77,1011.2,9.1,0
2024-12-01 04:00:00+00:00,146,67.5,70.8,70.0,13.7,8.6,1154.0,20.9,67,1011.8,6.3,3
